customer_id,order_date,order_id,order_status,payment_id,payment_type,product_category,product_id,quantity,table,total_price,unit_price
CUST0561,2025-02-19,ORD01602,Processing,PAY_EXTRA_7070,Bank Transfer,Clothing,PROD0046,3,Order_Items,583.32,194.44
CUST0171,2024-11-09,ORD00658,Cancelled,PAY_EXTRA_2829,Bank Transfer,Books,PROD0044,3,Order_Items,637.35,212.45
CUST0872,2024-09-20,ORD01245,Cancelled,PAY_EXTRA_9319,PayPal,Toys,PROD0070,2,Order_Items,232.54,116.27
CUST0677,2024-10-24,ORD02521,Processing,PAY_EXTRA_8737,Credit Card,Toys,PROD0028,1,Order_Items,285.96,285.96
CUST0594,2025-05-24,ORD00400,Delivered,PAY_EXTRA_312,PayPal,Toys,PROD0011,1,Order_Items,95.63,95.63
CUST0223,2025-04-17,ORD02252,Cancelled,PAY_EXTRA_746,Bank Transfer,Clothing,PROD0020,2,Order_Items,81.14,40.57
CUST0515,2025-04-16,ORD00700,Shipped,PAY_EXTRA_3569,Credit Card,Grocery,PROD0040,3,Order_Items,447.72,149.24
CUST0278,2025-05-17,ORD00261,Processing,PAY_EXTRA_790,PayPal,Books,PROD0073,1,Order_Items,203.05,203.05
CUST0730,2025-05-16,ORD02202,Processing,PAY_EXTRA_2476,Bank Transfer,Clothing,PROD0097,5,Order_Items,1308.9,261.78
CUST0537,2025-06-03,ORD00625,Shipped,PAY_EXTRA_9325,PayPal,Clothing,PROD0020,3,Order_Items,707.94,235.98
CUST0182,2024-10-29,ORD00539,Cancelled,PAY_EXTRA_2570,Bank Transfer,Grocery,PROD0059,4,Order_Items,100.04,25.01
CUST0044,2025-03-17,ORD01275,Shipped,PAY_EXTRA_5286,PayPal,Beauty,PROD0030,2,Order_Items,404.0,202.0
CUST0206,2025-02-23,ORD01486,Cancelled,PAY_EXTRA_5215,PayPal,Beauty,PROD0013,5,Order_Items,92.75,18.55
CUST0034,2024-10-04,ORD01430,Shipped,PAY_EXTRA_2163,PayPal,Home,PROD0065,2,Order_Items,72.04,36.02
CUST0114,2024-09-12,ORD02058,Shipped,PAY_EXTRA_6577,Credit Card,Toys,PROD0004,4,Order_Items,621.36,155.34
CUST0069,2025-01-17,ORD00473,Shipped,PAY_EXTRA_8449,Credit Card,Toys,PROD0009,5,Order_Items,806.75,161.35
CUST0625,2025-06-13,ORD00378,Delivered,PAY_EXTRA_380,PayPal,Home,PROD0033,1,Order_Items,146.39,146.39
CUST0424,2025-04-02,ORD01833,Cancelled,PAY_EXTRA_8508,Bank Transfer,Books,PROD0082,2,Order_Items,305.7,152.85
CUST0010,2024-12-12,ORD00096,Shipped,PAY_EXTRA_1292,PayPal,Grocery,PROD0055,5,Order_Items,1175.55,235.11
CUST0096,2024-09-14,ORD00960,Cancelled,PAY_EXTRA_1912,PayPal,Beauty,PROD0057,4,Order_Items,281.64,70.41
CUST0126,2024-12-28,ORD02816,Cancelled,PAY_EXTRA_599,Credit Card,Beauty,PROD0074,4,Order_Items,167.0,41.75
CUST0902,2025-06-02,ORD00330,Cancelled,PAY_EXTRA_3892,Bank Transfer,Beauty,PROD0063,4,Order_Items,273.08,68.27
CUST0982,2025-01-15,ORD02339,Shipped,PAY_EXTRA_4141,Bank Transfer,Beauty,PROD0013,2,Order_Items,398.52,199.26
CUST0004,2025-03-04,ORD01367,Shipped,PAY_EXTRA_1652,PayPal,Grocery,PROD0072,5,Order_Items,465.0,93.0
CUST0265,2024-10-26,ORD01042,Delivered,PAY_EXTRA_5224,Credit Card,Beauty,PROD0074,5,Order_Items,75.85,15.17
CUST0093,2024-10-28,ORD02385,Delivered,PAY_EXTRA_1893,Credit Card,Clothing,PROD0007,4,Order_Items,457.28,114.32
CUST0580,2024-11-02,ORD00965,Shipped,PAY_EXTRA_1944,Credit Card,Books,PROD0068,5,Order_Items,278.25,55.65
CUST0391,2024-10-22,ORD00022,Cancelled,PAY_EXTRA_3395,Bank Transfer,Clothing,PROD0041,5,Order_Items,249.15,49.83
CUST0135,2025-07-04,ORD00446,Processing,PAY_EXTRA_5479,Credit Card,Home,PROD0088,3,Order_Items,732.63,244.21
CUST0587,2025-01-09,ORD01387,Cancelled,PAY_EXTRA_9769,Credit Card,Books,PROD0082,2,Order_Items,337.88,168.94
CUST0257,2024-11-22,ORD02039,Cancelled,PAY_EXTRA_375,Credit Card,Beauty,PROD0057,2,Order_Items,165.4,82.7
CUST0986,2025-02-01,ORD01556,Processing,PAY_EXTRA_1966,PayPal,Beauty,PROD0063,5,Order_Items,573.85,114.77
CUST0770,2025-01-22,ORD01579,Processing,PAY_EXTRA_3957,PayPal,Home,PROD0043,1,Order_Items,196.03,196.03
CUST0126,2024-08-05,ORD02823,Cancelled,PAY_EXTRA_7135,PayPal,Clothing,PROD0008,5,Order_Items,1163.55,232.71
CUST0758,2024-12-04,ORD02378,Cancelled,PAY_EXTRA_7478,Bank Transfer,Toys,PROD0029,2,Order_Items,211.52,105.76
CUST0284,2025-01-24,ORD00265,Processing,PAY_EXTRA_4505,Bank Transfer,Grocery,PROD0040,5,Order_Items,972.15,194.43
CUST0058,2025-01-19,ORD00962,Shipped,PAY_EXTRA_9580,Bank Transfer,Home,PROD0062,2,Order_Items,250.02,125.01
CUST0216,2024-08-29,ORD02455,Processing,PAY_EXTRA_5288,Bank Transfer,Clothing,PROD0080,5,Order_Items,704.9,140.98
CUST0856,2025-06-21,ORD01539,Cancelled,PAY_EXTRA_1471,Bank Transfer,Clothing,PROD0085,3,Order_Items,304.56,101.52
CUST0580,2024-11-02,ORD00965,Shipped,PAY_EXTRA_3346,Credit Card,Beauty,PROD0074,1,Order_Items,17.12,17.12
CUST0720,2024-12-02,ORD00294,Shipped,PAY_EXTRA_6253,PayPal,Books,PROD0093,3,Order_Items,873.54,291.18
CUST0080,2025-07-11,ORD00849,Shipped,PAY_EXTRA_2853,Bank Transfer,Home,PROD0065,4,Order_Items,195.88,48.97
CUST0423,2025-07-08,ORD01990,Shipped,PAY_EXTRA_8988,Credit Card,Electronics,PROD0002,3,Order_Items,262.32,87.44
CUST0258,2025-05-19,ORD02479,Shipped,PAY_EXTRA_9775,Credit Card,Home,PROD0065,2,Order_Items,532.62,266.31
CUST0664,2024-10-21,ORD00298,Processing,PAY_EXTRA_6459,Credit Card,Beauty,PROD0015,2,Order_Items,372.4,186.2
CUST0738,2025-06-13,ORD02527,Delivered,PAY_EXTRA_4062,Bank Transfer,Books,PROD0093,3,Order_Items,80.04,26.68
CUST0409,2024-09-12,ORD00469,Shipped,PAY_EXTRA_5863,PayPal,Clothing,PROD0080,1,Order_Items,143.4,143.4
CUST0065,2024-09-06,ORD01006,Cancelled,PAY_EXTRA_4306,Credit Card,Toys,PROD0029,5,Order_Items,764.85,152.97
CUST0881,2025-04-13,ORD02412,Cancelled,PAY_EXTRA_4877,PayPal,Electronics,PROD0083,4,Order_Items,1158.0,289.5
CUST0935,2024-10-09,ORD00784,Processing,PAY_EXTRA_7249,Bank Transfer,Beauty,PROD0013,2,Order_Items,479.4,239.7
CUST0498,2025-02-12,ORD02669,Cancelled,PAY_EXTRA_5273,Bank Transfer,Electronics,PROD0010,4,Order_Items,707.04,176.76
CUST0791,2025-01-04,ORD02629,Cancelled,PAY_EXTRA_3990,Credit Card,Toys,PROD0079,2,Order_Items,77.16,38.58
CUST0423,2025-01-27,ORD02088,Cancelled,PAY_EXTRA_1049,Bank Transfer,Electronics,PROD0019,2,Order_Items,51.02,25.51
CUST0400,2024-11-04,ORD00627,Shipped,PAY_EXTRA_6175,PayPal,Books,PROD0058,5,Order_Items,585.9,117.18
CUST0675,2024-08-30,ORD02053,Cancelled,PAY_EXTRA_6926,Bank Transfer,Beauty,PROD0057,4,Order_Items,334.72,83.68
CUST0751,2024-09-20,ORD02323,Processing,PAY_EXTRA_7864,Bank Transfer,Grocery,PROD0037,1,Order_Items,86.74,86.74
CUST0713,2024-11-21,ORD02522,Shipped,PAY_EXTRA_2035,PayPal,Grocery,PROD0040,2,Order_Items,31.56,15.78
CUST0218,2024-09-01,ORD00010,Cancelled,PAY_EXTRA_4039,Bank Transfer,Clothing,PROD0026,5,Order_Items,270.7,54.14
CUST0081,2025-02-25,ORD02111,Processing,PAY_EXTRA_6875,Credit Card,Books,PROD0068,3,Order_Items,661.74,220.58
CUST0868,2025-06-10,ORD02959,Cancelled,PAY_EXTRA_9354,Bank Transfer,Grocery,PROD0048,3,Order_Items,443.79,147.93
CUST0921,2024-11-26,ORD00124,Delivered,PAY_EXTRA_1972,PayPal,Electronics,PROD0078,3,Order_Items,321.0,107.0
CUST0695,2024-12-22,ORD00397,Delivered,PAY_EXTRA_5072,Bank Transfer,Home,PROD0052,2,Order_Items,237.72,118.86
CUST0920,2024-08-26,ORD00015,Cancelled,PAY_EXTRA_2099,Bank Transfer,Toys,PROD0027,2,Order_Items,279.56,139.78
CUST0089,2025-01-23,ORD02607,Cancelled,PAY_EXTRA_1499,PayPal,Electronics,PROD0003,4,Order_Items,1011.92,252.98
CUST0427,2025-04-20,ORD01214,Processing,PAY_EXTRA_9612,Bank Transfer,Books,PROD0089,3,Order_Items,433.29,144.43
CUST0491,2025-05-10,ORD01017,Delivered,PAY_EXTRA_652,PayPal,Clothing,PROD0020,4,Order_Items,585.04,146.26
CUST0310,2024-10-19,ORD01322,Delivered,PAY_EXTRA_170,PayPal,Beauty,PROD0025,5,Order_Items,1130.05,226.01
CUST0449,2024-09-22,ORD00047,Cancelled,PAY_EXTRA_4085,Bank Transfer,Electronics,PROD0060,2,Order_Items,340.6,170.3
CUST0718,2024-12-26,ORD01238,Cancelled,PAY_EXTRA_242,PayPal,Beauty,PROD0071,1,Order_Items,244.75,244.75
CUST0943,2024-08-28,ORD01893,Cancelled,PAY_EXTRA_5710,Credit Card,Electronics,PROD0003,4,Order_Items,86.0,21.5
CUST0339,2024-12-18,ORD02004,Delivered,PAY_EXTRA_6972,Credit Card,Toys,PROD0061,2,Order_Items,558.62,279.31
CUST0407,2025-06-13,ORD00920,Processing,PAY_EXTRA_2756,Credit Card,Grocery,PROD0039,4,Order_Items,923.8,230.95
CUST0142,2024-09-05,ORD02644,Delivered,PAY_EXTRA_6884,PayPal,Clothing,PROD0006,1,Order_Items,273.56,273.56
CUST0556,2025-06-19,ORD01098,Cancelled,PAY_EXTRA_5446,Credit Card,Beauty,PROD0074,1,Order_Items,88.26,88.26
CUST0106,2024-10-28,ORD00996,Shipped,PAY_EXTRA_2076,Credit Card,Electronics,PROD0002,3,Order_Items,625.56,208.52
CUST0272,2025-04-21,ORD00043,Cancelled,PAY_EXTRA_4103,Bank Transfer,Electronics,PROD0019,4,Order_Items,52.88,13.22
CUST0419,2025-02-24,ORD02925,Shipped,PAY_EXTRA_9559,PayPal,Books,PROD0058,3,Order_Items,585.12,195.04
CUST0125,2024-12-29,ORD00331,Delivered,PAY_EXTRA_7571,Credit Card,Grocery,PROD0084,5,Order_Items,398.2,79.64
CUST0393,2024-09-29,ORD01287,Cancelled,PAY_EXTRA_9466,Credit Card,Grocery,PROD0059,5,Order_Items,356.85,71.37
CUST0975,2025-04-29,ORD01730,Processing,PAY_EXTRA_4894,PayPal,Clothing,PROD0047,2,Order_Items,252.94,126.47
CUST0938,2025-03-05,ORD00417,Delivered,PAY_EXTRA_6692,Bank Transfer,Toys,PROD0029,4,Order_Items,966.28,241.57
CUST0306,2024-10-23,ORD00875,Cancelled,PAY_EXTRA_8054,PayPal,Grocery,PROD0055,1,Order_Items,73.49,73.49
CUST0193,2025-06-09,ORD01422,Delivered,PAY_EXTRA_5389,PayPal,Grocery,PROD0048,3,Order_Items,883.2,294.4
CUST0922,2025-02-23,ORD01461,Cancelled,PAY_EXTRA_9373,Credit Card,Electronics,PROD0018,4,Order_Items,824.28,206.07
CUST0431,2025-04-23,ORD01478,Processing,PAY_EXTRA_8021,PayPal,Books,PROD0099,4,Order_Items,563.68,140.92
CUST0073,2024-08-29,ORD00052,Shipped,PAY_EXTRA_8604,Bank Transfer,Clothing,PROD0094,4,Order_Items,165.32,41.33
CUST0450,2025-05-08,ORD01851,Delivered,PAY_EXTRA_4480,Credit Card,Books,PROD0068,5,Order_Items,116.65,23.33
CUST0285,2025-02-03,ORD00213,Processing,PAY_EXTRA_8326,PayPal,Electronics,PROD0078,1,Order_Items,258.3,258.3
CUST0712,2025-05-29,ORD01122,Cancelled,PAY_EXTRA_4078,PayPal,Toys,PROD0100,5,Order_Items,211.0,42.2
CUST0240,2024-12-09,ORD00588,Delivered,PAY_EXTRA_640,Bank Transfer,Books,PROD0056,2,Order_Items,502.06,251.03
CUST0607,2025-03-25,ORD01242,Shipped,PAY_EXTRA_1270,Bank Transfer,Electronics,PROD0060,1,Order_Items,245.42,245.42
CUST0781,2024-07-26,ORD02128,Cancelled,PAY_EXTRA_2778,Credit Card,Books,PROD0058,1,Order_Items,256.87,256.87
CUST0593,2025-04-25,ORD02437,Shipped,PAY_EXTRA_9497,Credit Card,Beauty,PROD0023,4,Order_Items,711.44,177.86
CUST0542,2025-05-11,ORD02072,Shipped,PAY_EXTRA_3861,Credit Card,Books,PROD0049,4,Order_Items,1054.72,263.68
CUST0793,2024-12-07,ORD02127,Delivered,PAY_EXTRA_3480,Bank Transfer,Electronics,PROD0038,2,Order_Items,519.68,259.84
CUST0624,2024-11-03,ORD00488,Processing,PAY_EXTRA_1534,Bank Transfer,Electronics,PROD0083,2,Order_Items,280.64,140.32
CUST0413,2024-08-07,ORD01411,Cancelled,PAY_EXTRA_325,Credit Card,Electronics,PROD0024,1,Order_Items,38.94,38.94
CUST0786,2025-03-29,ORD00223,Delivered,PAY_EXTRA_2338,PayPal,Home,PROD0088,5,Order_Items,358.3,71.66
CUST0491,2025-03-03,ORD02364,Delivered,PAY_EXTRA_3980,PayPal,Clothing,PROD0006,3,Order_Items,71.52,23.84
CUST0712,2025-05-29,ORD01122,Cancelled,PAY_EXTRA_6877,PayPal,Toys,PROD0042,5,Order_Items,275.6,55.12
CUST0979,2025-05-27,ORD01552,Processing,PAY_EXTRA_4054,Bank Transfer,Books,PROD0045,2,Order_Items,450.82,225.41
CUST0677,2024-10-20,ORD01363,Processing,PAY_EXTRA_2237,PayPal,Toys,PROD0091,5,Order_Items,1434.75,286.95
CUST0407,2024-12-16,ORD00228,Delivered,PAY_EXTRA_7106,Bank Transfer,Grocery,PROD0072,3,Order_Items,131.55,43.85
CUST0773,2025-04-07,ORD00409,Cancelled,PAY_EXTRA_9668,Credit Card,Home,PROD0016,4,Order_Items,267.52,66.88
CUST0389,2024-07-31,ORD02461,Cancelled,PAY_EXTRA_4745,Bank Transfer,Beauty,PROD0067,1,Order_Items,19.24,19.24
CUST0975,2024-08-24,ORD01352,Shipped,PAY_EXTRA_864,Credit Card,Toys,PROD0029,1,Order_Items,260.42,260.42
CUST0113,2024-12-29,ORD02398,Shipped,PAY_EXTRA_6203,PayPal,Electronics,PROD0018,5,Order_Items,1078.2,215.64
CUST0947,2025-04-06,ORD02790,Cancelled,PAY_EXTRA_5508,Credit Card,Beauty,PROD0023,1,Order_Items,235.95,235.95
CUST0455,2025-06-24,ORD02320,Shipped,PAY_EXTRA_7429,Bank Transfer,Electronics,PROD0018,4,Order_Items,469.12,117.28
CUST0469,2024-09-10,ORD01904,Cancelled,PAY_EXTRA_371,Credit Card,Clothing,PROD0020,3,Order_Items,85.62,28.54
CUST0996,2024-08-17,ORD00897,Cancelled,PAY_EXTRA_6296,PayPal,Electronics,PROD0024,2,Order_Items,89.8,44.9
CUST0713,2025-07-05,ORD00919,Delivered,PAY_EXTRA_5551,Bank Transfer,Grocery,PROD0039,1,Order_Items,270.51,270.51
CUST0960,2025-05-10,ORD01335,Delivered,PAY_EXTRA_5723,PayPal,Home,PROD0033,4,Order_Items,316.28,79.07
CUST0535,2025-01-23,ORD01816,Processing,PAY_EXTRA_5899,PayPal,Toys,PROD0001,5,Order_Items,891.25,178.25
CUST0629,2025-04-06,ORD01283,Delivered,PAY_EXTRA_9287,Bank Transfer,Clothing,PROD0008,2,Order_Items,57.22,28.61
CUST0949,2024-10-20,ORD01611,Shipped,PAY_EXTRA_7871,Bank Transfer,Clothing,PROD0097,3,Order_Items,814.74,271.58
CUST0316,2025-06-08,ORD01372,Cancelled,PAY_EXTRA_2364,PayPal,Grocery,PROD0084,1,Order_Items,257.3,257.3
CUST0263,2025-01-17,ORD01681,Processing,PAY_EXTRA_3213,Bank Transfer,Toys,PROD0070,5,Order_Items,1447.7,289.54
CUST0409,2024-10-13,ORD00137,Processing,PAY_EXTRA_911,PayPal,Books,PROD0058,1,Order_Items,120.58,120.58
CUST0891,2025-07-01,ORD00492,Cancelled,PAY_EXTRA_9047,Credit Card,Electronics,PROD0078,5,Order_Items,1388.95,277.79
CUST0756,2025-05-02,ORD02285,Cancelled,PAY_EXTRA_9790,Credit Card,Books,PROD0096,4,Order_Items,236.72,59.18
CUST0687,2025-01-30,ORD01069,Processing,PAY_EXTRA_7289,PayPal,Electronics,PROD0066,2,Order_Items,313.64,156.82
CUST0586,2024-10-24,ORD01002,Delivered,PAY_EXTRA_9958,Bank Transfer,Electronics,PROD0019,1,Order_Items,35.46,35.46
CUST0263,2024-08-02,ORD00613,Delivered,PAY_EXTRA_6536,Credit Card,Books,PROD0058,3,Order_Items,832.89,277.63
CUST0603,2024-12-01,ORD00050,Delivered,PAY_EXTRA_9192,Bank Transfer,Electronics,PROD0087,2,Order_Items,527.5,263.75
CUST0357,2025-03-14,ORD01049,Processing,PAY_EXTRA_1423,PayPal,Beauty,PROD0034,4,Order_Items,1170.64,292.66
CUST0956,2024-08-09,ORD02506,Cancelled,PAY_EXTRA_9807,Credit Card,Grocery,PROD0039,1,Order_Items,211.25,211.25
CUST0921,2025-05-12,ORD00382,Processing,PAY_EXTRA_479,PayPal,Beauty,PROD0057,3,Order_Items,451.68,150.56
CUST0015,2024-09-15,ORD02610,Cancelled,PAY_EXTRA_662,Bank Transfer,Electronics,PROD0064,2,Order_Items,593.16,296.58
CUST0774,2024-09-17,ORD01655,Delivered,PAY_EXTRA_4476,Bank Transfer,Electronics,PROD0010,3,Order_Items,707.46,235.82
CUST0301,2024-10-25,ORD02662,Delivered,PAY_EXTRA_8982,PayPal,Grocery,PROD0072,4,Order_Items,159.88,39.97
CUST0297,2025-04-07,ORD02433,Shipped,PAY_EXTRA_8077,Credit Card,Home,PROD0052,2,Order_Items,397.4,198.7
CUST0063,2025-02-17,ORD00064,Processing,PAY_EXTRA_2988,PayPal,Books,PROD0058,4,Order_Items,952.08,238.02
CUST0455,2025-01-01,ORD02664,Shipped,PAY_EXTRA_1119,Bank Transfer,Clothing,PROD0041,1,Order_Items,293.0,293.0
CUST0709,2025-01-28,ORD00256,Processing,PAY_EXTRA_2776,Credit Card,Books,PROD0035,2,Order_Items,316.64,158.32
CUST0299,2024-10-19,ORD00292,Delivered,PAY_EXTRA_9835,Credit Card,Clothing,PROD0047,2,Order_Items,243.96,121.98
CUST0599,2024-11-16,ORD00414,Processing,PAY_EXTRA_5003,PayPal,Grocery,PROD0048,4,Order_Items,531.68,132.92
CUST0337,2024-10-23,ORD00442,Shipped,PAY_EXTRA_6649,Credit Card,Books,PROD0082,5,Order_Items,1362.1,272.42
CUST0919,2025-03-20,ORD01604,Cancelled,PAY_EXTRA_7254,Credit Card,Books,PROD0044,3,Order_Items,821.07,273.69
CUST0642,2024-10-24,ORD01689,Delivered,PAY_EXTRA_4427,Credit Card,Grocery,PROD0084,4,Order_Items,269.08,67.27
CUST0667,2025-04-07,ORD00715,Cancelled,PAY_EXTRA_7431,Credit Card,Toys,PROD0061,2,Order_Items,331.34,165.67
CUST0597,2025-02-25,ORD00121,Delivered,PAY_EXTRA_3981,Bank Transfer,Beauty,PROD0023,3,Order_Items,120.48,40.16
CUST0333,2025-01-26,ORD02551,Delivered,PAY_EXTRA_6351,Credit Card,Beauty,PROD0074,1,Order_Items,64.3,64.3
CUST0317,2025-07-18,ORD00399,Shipped,PAY_EXTRA_2893,PayPal,Home,PROD0088,4,Order_Items,701.4,175.35
CUST0434,2025-01-28,ORD01449,Processing,PAY_EXTRA_2669,PayPal,Beauty,PROD0015,4,Order_Items,502.36,125.59
CUST0492,2025-07-24,ORD02625,Processing,PAY_EXTRA_3977,Bank Transfer,Beauty,PROD0074,5,Order_Items,1084.15,216.83
CUST0124,2024-08-28,ORD01391,Delivered,PAY_EXTRA_5259,PayPal,Beauty,PROD0025,1,Order_Items,235.23,235.23
CUST0707,2024-12-28,ORD00386,Cancelled,PAY_EXTRA_279,PayPal,Electronics,PROD0024,4,Order_Items,154.52,38.63
CUST0334,2024-08-25,ORD02380,Shipped,PAY_EXTRA_6730,Bank Transfer,Electronics,PROD0078,2,Order_Items,112.58,56.29
CUST0926,2025-06-21,ORD00372,Shipped,PAY_EXTRA_6104,Credit Card,Clothing,PROD0080,3,Order_Items,262.68,87.56
CUST0816,2025-03-27,ORD00545,Shipped,PAY_EXTRA_7020,PayPal,Grocery,PROD0048,5,Order_Items,587.15,117.43
CUST0802,2025-03-28,ORD02910,Shipped,PAY_EXTRA_1694,Credit Card,Electronics,PROD0024,4,Order_Items,193.16,48.29
CUST0373,2025-04-23,ORD02872,Delivered,PAY_EXTRA_8912,PayPal,Books,PROD0089,3,Order_Items,487.95,162.65
CUST0678,2024-12-12,ORD00581,Delivered,PAY_EXTRA_3479,PayPal,Electronics,PROD0024,1,Order_Items,98.52,98.52
CUST0336,2025-04-29,ORD00211,Cancelled,PAY_EXTRA_4416,Credit Card,Grocery,PROD0040,2,Order_Items,291.28,145.64
CUST0512,2024-08-12,ORD00964,Processing,PAY_EXTRA_7592,PayPal,Toys,PROD0028,2,Order_Items,558.08,279.04
CUST0317,2024-10-13,ORD00589,Delivered,PAY_EXTRA_6282,PayPal,Beauty,PROD0013,4,Order_Items,58.68,14.67
CUST0069,2024-10-09,ORD02880,Cancelled,PAY_EXTRA_5603,Bank Transfer,Toys,PROD0061,5,Order_Items,392.85,78.57
CUST0457,2025-01-11,ORD01744,Processing,PAY_EXTRA_8619,PayPal,Grocery,PROD0039,4,Order_Items,693.76,173.44
CUST0743,2024-12-12,ORD02817,Processing,PAY_EXTRA_7780,PayPal,Toys,PROD0091,1,Order_Items,191.2,191.2
CUST0734,2024-10-09,ORD00638,Shipped,PAY_EXTRA_4296,PayPal,Toys,PROD0042,1,Order_Items,195.88,195.88
CUST0288,2024-09-07,ORD01417,Shipped,PAY_EXTRA_4593,PayPal,Electronics,PROD0066,3,Order_Items,662.19,220.73
CUST0981,2024-11-12,ORD01716,Delivered,PAY_EXTRA_4844,Credit Card,Toys,PROD0042,1,Order_Items,223.5,223.5
CUST0117,2024-11-21,ORD01023,Delivered,PAY_EXTRA_2209,Bank Transfer,Toys,PROD0042,4,Order_Items,651.84,162.96
CUST0169,2024-07-24,ORD02659,Shipped,PAY_EXTRA_7605,PayPal,Electronics,PROD0078,1,Order_Items,192.78,192.78
CUST0560,2024-09-19,ORD00785,Processing,PAY_EXTRA_5501,PayPal,Electronics,PROD0017,2,Order_Items,311.22,155.61
CUST0465,2025-01-14,ORD02952,Shipped,PAY_EXTRA_184,Bank Transfer,Electronics,PROD0078,1,Order_Items,209.39,209.39
CUST0563,2025-03-11,ORD01095,Shipped,PAY_EXTRA_4800,Bank Transfer,Beauty,PROD0015,2,Order_Items,555.42,277.71
CUST0039,2025-03-30,ORD02110,Cancelled,PAY_EXTRA_4845,Bank Transfer,Books,PROD0068,5,Order_Items,579.35,115.87
CUST0055,2024-10-29,ORD01360,Processing,PAY_EXTRA_2350,Credit Card,Electronics,PROD0066,4,Order_Items,686.64,171.66
CUST0095,2024-08-21,ORD01672,Delivered,PAY_EXTRA_553,PayPal,Grocery,PROD0072,3,Order_Items,624.63,208.21
CUST0970,2024-09-24,ORD00042,Delivered,PAY_EXTRA_1397,Bank Transfer,Electronics,PROD0053,4,Order_Items,768.28,192.07
CUST0455,2024-11-02,ORD00671,Delivered,PAY_EXTRA_1384,Credit Card,Books,PROD0068,2,Order_Items,462.36,231.18
CUST0318,2025-06-11,ORD00547,Cancelled,PAY_EXTRA_9182,PayPal,Books,PROD0044,1,Order_Items,151.2,151.2
CUST0167,2024-11-13,ORD02242,Delivered,PAY_EXTRA_9817,Credit Card,Clothing,PROD0006,5,Order_Items,743.6,148.72
CUST0288,2024-09-18,ORD02601,Shipped,PAY_EXTRA_297,Credit Card,Toys,PROD0061,5,Order_Items,1240.75,248.15
CUST0900,2024-11-03,ORD01798,Processing,PAY_EXTRA_443,Bank Transfer,Books,PROD0068,5,Order_Items,771.9,154.38
CUST0526,2025-03-21,ORD00452,Shipped,PAY_EXTRA_7338,Bank Transfer,Toys,PROD0061,2,Order_Items,224.68,112.34
CUST0336,2024-08-08,ORD02384,Shipped,PAY_EXTRA_2077,PayPal,Toys,PROD0004,1,Order_Items,79.57,79.57
CUST0627,2025-04-23,ORD02215,Shipped,PAY_EXTRA_7815,Bank Transfer,Beauty,PROD0034,5,Order_Items,216.8,43.36
CUST0700,2025-06-01,ORD02929,Processing,PAY_EXTRA_2229,Credit Card,Electronics,PROD0024,2,Order_Items,195.94,97.97
CUST0765,2024-11-22,ORD02080,Processing,PAY_EXTRA_2842,Credit Card,Beauty,PROD0015,1,Order_Items,201.89,201.89
CUST0688,2025-02-06,ORD02914,Shipped,PAY_EXTRA_2537,Bank Transfer,Books,PROD0035,2,Order_Items,481.04,240.52
CUST0632,2024-09-15,ORD01735,Processing,PAY_EXTRA_8145,Bank Transfer,Electronics,PROD0018,2,Order_Items,84.18,42.09
CUST0354,2025-04-03,ORD00506,Shipped,PAY_EXTRA_9536,PayPal,Books,PROD0099,2,Order_Items,156.26,78.13
CUST0687,2025-06-13,ORD00572,Shipped,PAY_EXTRA_6443,Bank Transfer,Home,PROD0065,4,Order_Items,257.76,64.44
CUST0718,2024-09-19,ORD01994,Cancelled,PAY_EXTRA_3367,Bank Transfer,Electronics,PROD0017,5,Order_Items,1154.8,230.96
CUST0486,2025-03-02,ORD02663,Cancelled,PAY_EXTRA_4486,PayPal,Electronics,PROD0018,2,Order_Items,526.5,263.25
CUST0257,2025-04-13,ORD01728,Delivered,PAY_EXTRA_2578,Credit Card,Toys,PROD0042,1,Order_Items,193.22,193.22
CUST0714,2024-08-28,ORD01362,Processing,PAY_EXTRA_1131,Bank Transfer,Books,PROD0049,2,Order_Items,203.76,101.88
CUST0816,2025-04-05,ORD00768,Shipped,PAY_EXTRA_4818,Bank Transfer,Beauty,PROD0063,1,Order_Items,185.72,185.72
CUST0191,2025-05-04,ORD01081,Delivered,PAY_EXTRA_320,PayPal,Electronics,PROD0017,3,Order_Items,800.01,266.67
CUST0415,2025-06-15,ORD01465,Shipped,PAY_EXTRA_1371,PayPal,Books,PROD0005,1,Order_Items,128.07,128.07
CUST0031,2025-03-11,ORD01295,Shipped,PAY_EXTRA_4042,PayPal,Books,PROD0068,5,Order_Items,1031.6,206.32
CUST0103,2025-01-31,ORD01840,Cancelled,PAY_EXTRA_9125,Credit Card,Clothing,PROD0006,1,Order_Items,146.32,146.32
CUST0700,2024-10-12,ORD01279,Delivered,PAY_EXTRA_5145,PayPal,Clothing,PROD0085,2,Order_Items,489.48,244.74
CUST0787,2024-11-21,ORD02267,Processing,PAY_EXTRA_907,PayPal,Toys,PROD0098,2,Order_Items,577.68,288.84
CUST0601,2025-07-02,ORD01859,Shipped,PAY_EXTRA_9426,Credit Card,Books,PROD0056,1,Order_Items,275.75,275.75
CUST0883,2024-11-27,ORD00725,Processing,PAY_EXTRA_3950,Bank Transfer,Toys,PROD0029,5,Order_Items,1214.4,242.88
CUST0981,2024-08-10,ORD00787,Processing,PAY_EXTRA_6145,Credit Card,Toys,PROD0042,5,Order_Items,995.55,199.11
