payment_id,order_id,customer_id,payment_type,total_price
PAY_EXTRA_2306,ORD01756,CUST0670,Credit Card,525.25
PAY_EXTRA_273,ORD00412,CUST0271,Bank Transfer,336.0
PAY_EXTRA_171,ORD00586,CUST0993,PayPal,129.95
PAY_EXTRA_3956,ORD00599,CUST0280,PayPal,76.4
PAY_EXTRA_6696,ORD00974,CUST0581,PayPal,51.3
PAY_EXTRA_3188,ORD00961,CUST0387,Bank Transfer,224.01
PAY_EXTRA_8132,ORD02654,CUST0463,Bank Transfer,176.77
PAY_EXTRA_4808,ORD01993,CUST0633,PayPal,205.39
PAY_EXTRA_8083,ORD00535,CUST0745,Bank Transfer,203.76
PAY_EXTRA_1564,ORD00343,CUST0957,Bank Transfer,226.46
PAY_EXTRA_1782,ORD02477,CUST0538,Credit Card,256.56
PAY_EXTRA_843,ORD02183,CUST0460,Bank Transfer,124.19
PAY_EXTRA_9345,ORD02090,CUST0624,Credit Card,413.05
PAY_EXTRA_4461,ORD01673,CUST0905,Credit Card,22.76
PAY_EXTRA_904,ORD02313,CUST0727,Credit Card,320.14
PAY_EXTRA_5911,ORD02195,CUST0135,Credit Card,61.27
PAY_EXTRA_9950,ORD00682,CUST0090,Bank Transfer,124.96
PAY_EXTRA_9297,ORD02096,CUST0912,PayPal,745.32
PAY_EXTRA_1547,ORD00638,CUST0734,PayPal,868.7
PAY_EXTRA_2080,ORD01356,CUST0609,Bank Transfer,699.0
PAY_EXTRA_9881,ORD01113,CUST0139,PayPal,115.69
PAY_EXTRA_3985,ORD00838,CUST0684,Credit Card,200.56
PAY_EXTRA_6389,ORD02165,CUST0888,Bank Transfer,470.55
PAY_EXTRA_7579,ORD00089,CUST0635,Credit Card,1293.2
PAY_EXTRA_9245,ORD02501,CUST0106,Credit Card,239.25
PAY_EXTRA_6567,ORD00499,CUST0905,Credit Card,442.52
PAY_EXTRA_8206,ORD01120,CUST0463,Credit Card,128.65
PAY_EXTRA_3820,ORD00281,CUST0795,Bank Transfer,857.31
PAY_EXTRA_2646,ORD01144,CUST0721,Credit Card,292.48
PAY_EXTRA_4454,ORD00824,CUST0339,Credit Card,175.41
PAY_EXTRA_7159,ORD00249,CUST0287,Bank Transfer,193.62
PAY_EXTRA_8221,ORD00167,CUST0528,Bank Transfer,332.48
PAY_EXTRA_8596,ORD02755,CUST0141,Bank Transfer,413.0
PAY_EXTRA_9589,ORD02784,CUST0518,Bank Transfer,367.08
PAY_EXTRA_6071,ORD02331,CUST0106,Bank Transfer,449.3
PAY_EXTRA_2155,ORD02231,CUST0465,Bank Transfer,238.38
PAY_EXTRA_6712,ORD02058,CUST0114,Credit Card,292.34
PAY_EXTRA_3715,ORD02612,CUST0336,PayPal,78.18
PAY_EXTRA_4057,ORD02226,CUST0475,Bank Transfer,445.0
PAY_EXTRA_5952,ORD01292,CUST0353,Bank Transfer,245.43
PAY_EXTRA_3102,ORD02742,CUST0596,Credit Card,24.63
PAY_EXTRA_558,ORD01945,CUST0166,PayPal,896.25
PAY_EXTRA_4610,ORD02194,CUST0156,Credit Card,655.8
PAY_EXTRA_6978,ORD02087,CUST0564,PayPal,482.6
PAY_EXTRA_1436,ORD02547,CUST0838,Credit Card,245.5
PAY_EXTRA_507,ORD00798,CUST0766,PayPal,562.89
PAY_EXTRA_1869,ORD02598,CUST0648,PayPal,566.22
PAY_EXTRA_755,ORD00357,CUST0891,Credit Card,316.8
PAY_EXTRA_5419,ORD02785,CUST0102,Bank Transfer,721.3
PAY_EXTRA_4050,ORD02948,CUST0949,PayPal,892.25
PAY_EXTRA_8089,ORD01227,CUST0155,Credit Card,576.81
PAY_EXTRA_3836,ORD02802,CUST0468,Bank Transfer,598.16
PAY_EXTRA_2118,ORD01722,CUST0165,Credit Card,116.88
PAY_EXTRA_6152,ORD00219,CUST0205,Credit Card,342.45
PAY_EXTRA_7808,ORD00249,CUST0287,Bank Transfer,495.16
PAY_EXTRA_501,ORD00133,CUST0392,Credit Card,147.4
PAY_EXTRA_6259,ORD02649,CUST0516,Bank Transfer,1174.56
PAY_EXTRA_9743,ORD02588,CUST0430,Credit Card,1398.35
PAY_EXTRA_1539,ORD02207,CUST0974,PayPal,88.54
PAY_EXTRA_6141,ORD00090,CUST0674,Bank Transfer,688.32
PAY_EXTRA_1211,ORD02799,CUST0571,Bank Transfer,472.64
PAY_EXTRA_9122,ORD01104,CUST0215,Bank Transfer,270.21
PAY_EXTRA_672,ORD02272,CUST0338,Bank Transfer,371.35
PAY_EXTRA_3377,ORD00405,CUST0851,Credit Card,195.68
PAY_EXTRA_8783,ORD00203,CUST0447,PayPal,255.56
PAY_EXTRA_1464,ORD01949,CUST0766,Bank Transfer,71.54
PAY_EXTRA_1192,ORD01694,CUST0663,Credit Card,638.5
PAY_EXTRA_6984,ORD02441,CUST0872,PayPal,357.63
PAY_EXTRA_1872,ORD01744,CUST0457,PayPal,247.44
PAY_EXTRA_3590,ORD02202,CUST0730,Bank Transfer,1038.68
PAY_EXTRA_6726,ORD00642,CUST0835,Bank Transfer,1111.68
PAY_EXTRA_505,ORD00960,CUST0096,PayPal,234.69
PAY_EXTRA_8118,ORD01802,CUST0225,PayPal,249.3
PAY_EXTRA_506,ORD01665,CUST0158,PayPal,137.26
PAY_EXTRA_9449,ORD02549,CUST0065,Credit Card,176.76
PAY_EXTRA_7131,ORD01510,CUST0351,PayPal,988.85
PAY_EXTRA_4807,ORD01532,CUST0797,PayPal,968.48
PAY_EXTRA_7303,ORD00782,CUST0539,PayPal,350.62
PAY_EXTRA_1773,ORD02377,CUST0178,Bank Transfer,318.5
PAY_EXTRA_6854,ORD00243,CUST0286,PayPal,727.44
PAY_EXTRA_4906,ORD01970,CUST0647,Bank Transfer,674.6
PAY_EXTRA_797,ORD01039,CUST0577,Bank Transfer,793.56
PAY_EXTRA_8785,ORD02260,CUST0684,Bank Transfer,505.92
PAY_EXTRA_7070,ORD01602,CUST0561,Bank Transfer,583.32
PAY_EXTRA_2829,ORD00658,CUST0171,Bank Transfer,637.35
PAY_EXTRA_9319,ORD01245,CUST0872,PayPal,232.54
PAY_EXTRA_8737,ORD02521,CUST0677,Credit Card,285.96
PAY_EXTRA_312,ORD00400,CUST0594,PayPal,95.63
PAY_EXTRA_746,ORD02252,CUST0223,Bank Transfer,81.14
PAY_EXTRA_3569,ORD00700,CUST0515,Credit Card,447.72
PAY_EXTRA_790,ORD00261,CUST0278,PayPal,203.05
PAY_EXTRA_2476,ORD02202,CUST0730,Bank Transfer,1308.9
PAY_EXTRA_9325,ORD00625,CUST0537,PayPal,707.94
PAY_EXTRA_2570,ORD00539,CUST0182,Bank Transfer,100.04
PAY_EXTRA_5286,ORD01275,CUST0044,PayPal,404.0
PAY_EXTRA_5215,ORD01486,CUST0206,PayPal,92.75
PAY_EXTRA_2163,ORD01430,CUST0034,PayPal,72.04
PAY_EXTRA_6577,ORD02058,CUST0114,Credit Card,621.36
PAY_EXTRA_8449,ORD00473,CUST0069,Credit Card,806.75
PAY_EXTRA_380,ORD00378,CUST0625,PayPal,146.39
PAY_EXTRA_8508,ORD01833,CUST0424,Bank Transfer,305.7
PAY_EXTRA_1292,ORD00096,CUST0010,PayPal,1175.55
PAY_EXTRA_1912,ORD00960,CUST0096,PayPal,281.64
PAY_EXTRA_599,ORD02816,CUST0126,Credit Card,167.0
PAY_EXTRA_3892,ORD00330,CUST0902,Bank Transfer,273.08
PAY_EXTRA_4141,ORD02339,CUST0982,Bank Transfer,398.52
PAY_EXTRA_1652,ORD01367,CUST0004,PayPal,465.0
PAY_EXTRA_5224,ORD01042,CUST0265,Credit Card,75.85
PAY_EXTRA_1893,ORD02385,CUST0093,Credit Card,457.28
PAY_EXTRA_1944,ORD00965,CUST0580,Credit Card,278.25
PAY_EXTRA_3395,ORD00022,CUST0391,Bank Transfer,249.15
PAY_EXTRA_5479,ORD00446,CUST0135,Credit Card,732.63
PAY_EXTRA_9769,ORD01387,CUST0587,Credit Card,337.88
PAY_EXTRA_375,ORD02039,CUST0257,Credit Card,165.4
PAY_EXTRA_1966,ORD01556,CUST0986,PayPal,573.85
PAY_EXTRA_3957,ORD01579,CUST0770,PayPal,196.03
PAY_EXTRA_7135,ORD02823,CUST0126,PayPal,1163.55
PAY_EXTRA_7478,ORD02378,CUST0758,Bank Transfer,211.52
PAY_EXTRA_4505,ORD00265,CUST0284,Bank Transfer,972.15
PAY_EXTRA_9580,ORD00962,CUST0058,Bank Transfer,250.02
PAY_EXTRA_5288,ORD02455,CUST0216,Bank Transfer,704.9
PAY_EXTRA_1471,ORD01539,CUST0856,Bank Transfer,304.56
PAY_EXTRA_3346,ORD00965,CUST0580,Credit Card,17.12
PAY_EXTRA_6253,ORD00294,CUST0720,PayPal,873.54
PAY_EXTRA_2853,ORD00849,CUST0080,Bank Transfer,195.88
PAY_EXTRA_8988,ORD01990,CUST0423,Credit Card,262.32
PAY_EXTRA_9775,ORD02479,CUST0258,Credit Card,532.62
PAY_EXTRA_6459,ORD00298,CUST0664,Credit Card,372.4
PAY_EXTRA_4062,ORD02527,CUST0738,Bank Transfer,80.04
PAY_EXTRA_5863,ORD00469,CUST0409,PayPal,143.4
PAY_EXTRA_4306,ORD01006,CUST0065,Credit Card,764.85
PAY_EXTRA_4877,ORD02412,CUST0881,PayPal,1158.0
PAY_EXTRA_7249,ORD00784,CUST0935,Bank Transfer,479.4
PAY_EXTRA_5273,ORD02669,CUST0498,Bank Transfer,707.04
PAY_EXTRA_3990,ORD02629,CUST0791,Credit Card,77.16
PAY_EXTRA_1049,ORD02088,CUST0423,Bank Transfer,51.02
PAY_EXTRA_6175,ORD00627,CUST0400,PayPal,585.9
PAY_EXTRA_6926,ORD02053,CUST0675,Bank Transfer,334.72
PAY_EXTRA_7864,ORD02323,CUST0751,Bank Transfer,86.74
PAY_EXTRA_2035,ORD02522,CUST0713,PayPal,31.56
PAY_EXTRA_4039,ORD00010,CUST0218,Bank Transfer,270.7
PAY_EXTRA_6875,ORD02111,CUST0081,Credit Card,661.74
PAY_EXTRA_9354,ORD02959,CUST0868,Bank Transfer,443.79
PAY_EXTRA_1972,ORD00124,CUST0921,PayPal,321.0
PAY_EXTRA_5072,ORD00397,CUST0695,Bank Transfer,237.72
PAY_EXTRA_2099,ORD00015,CUST0920,Bank Transfer,279.56
PAY_EXTRA_1499,ORD02607,CUST0089,PayPal,1011.92
PAY_EXTRA_9612,ORD01214,CUST0427,Bank Transfer,433.29
PAY_EXTRA_652,ORD01017,CUST0491,PayPal,585.04
PAY_EXTRA_170,ORD01322,CUST0310,PayPal,1130.05
PAY_EXTRA_4085,ORD00047,CUST0449,Bank Transfer,340.6
PAY_EXTRA_242,ORD01238,CUST0718,PayPal,244.75
PAY_EXTRA_5710,ORD01893,CUST0943,Credit Card,86.0
PAY_EXTRA_6972,ORD02004,CUST0339,Credit Card,558.62
PAY_EXTRA_2756,ORD00920,CUST0407,Credit Card,923.8
PAY_EXTRA_6884,ORD02644,CUST0142,PayPal,273.56
PAY_EXTRA_5446,ORD01098,CUST0556,Credit Card,88.26
PAY_EXTRA_2076,ORD00996,CUST0106,Credit Card,625.56
PAY_EXTRA_4103,ORD00043,CUST0272,Bank Transfer,52.88
PAY_EXTRA_9559,ORD02925,CUST0419,PayPal,585.12
PAY_EXTRA_7571,ORD00331,CUST0125,Credit Card,398.2
PAY_EXTRA_9466,ORD01287,CUST0393,Credit Card,356.85
PAY_EXTRA_4894,ORD01730,CUST0975,PayPal,252.94
PAY_EXTRA_6692,ORD00417,CUST0938,Bank Transfer,966.28
PAY_EXTRA_8054,ORD00875,CUST0306,PayPal,73.49
PAY_EXTRA_5389,ORD01422,CUST0193,PayPal,883.2
PAY_EXTRA_9373,ORD01461,CUST0922,Credit Card,824.28
PAY_EXTRA_8021,ORD01478,CUST0431,PayPal,563.68
PAY_EXTRA_8604,ORD00052,CUST0073,Bank Transfer,165.32
PAY_EXTRA_4480,ORD01851,CUST0450,Credit Card,116.65
PAY_EXTRA_8326,ORD00213,CUST0285,PayPal,258.3
PAY_EXTRA_4078,ORD01122,CUST0712,PayPal,211.0
PAY_EXTRA_640,ORD00588,CUST0240,Bank Transfer,502.06
PAY_EXTRA_1270,ORD01242,CUST0607,Bank Transfer,245.42
PAY_EXTRA_2778,ORD02128,CUST0781,Credit Card,256.87
PAY_EXTRA_9497,ORD02437,CUST0593,Credit Card,711.44
PAY_EXTRA_3861,ORD02072,CUST0542,Credit Card,1054.72
PAY_EXTRA_3480,ORD02127,CUST0793,Bank Transfer,519.68
PAY_EXTRA_1534,ORD00488,CUST0624,Bank Transfer,280.64
PAY_EXTRA_325,ORD01411,CUST0413,Credit Card,38.94
PAY_EXTRA_2338,ORD00223,CUST0786,PayPal,358.3
PAY_EXTRA_3980,ORD02364,CUST0491,PayPal,71.52
PAY_EXTRA_6877,ORD01122,CUST0712,PayPal,275.6
PAY_EXTRA_4054,ORD01552,CUST0979,Bank Transfer,450.82
PAY_EXTRA_2237,ORD01363,CUST0677,PayPal,1434.75
PAY_EXTRA_7106,ORD00228,CUST0407,Bank Transfer,131.55
PAY_EXTRA_9668,ORD00409,CUST0773,Credit Card,267.52
PAY_EXTRA_4745,ORD02461,CUST0389,Bank Transfer,19.24
PAY_EXTRA_864,ORD01352,CUST0975,Credit Card,260.42
PAY_EXTRA_6203,ORD02398,CUST0113,PayPal,1078.2
PAY_EXTRA_5508,ORD02790,CUST0947,Credit Card,235.95
PAY_EXTRA_7429,ORD02320,CUST0455,Bank Transfer,469.12
PAY_EXTRA_371,ORD01904,CUST0469,Credit Card,85.62
PAY_EXTRA_6296,ORD00897,CUST0996,PayPal,89.8
PAY_EXTRA_5551,ORD00919,CUST0713,Bank Transfer,270.51
PAY_EXTRA_5723,ORD01335,CUST0960,PayPal,316.28
PAY_EXTRA_5899,ORD01816,CUST0535,PayPal,891.25
PAY_EXTRA_9287,ORD01283,CUST0629,Bank Transfer,57.22
PAY_EXTRA_7871,ORD01611,CUST0949,Bank Transfer,814.74
PAY_EXTRA_2364,ORD01372,CUST0316,PayPal,257.3
PAY_EXTRA_3213,ORD01681,CUST0263,Bank Transfer,1447.7
PAY_EXTRA_911,ORD00137,CUST0409,PayPal,120.58
PAY_EXTRA_9047,ORD00492,CUST0891,Credit Card,1388.95
PAY_EXTRA_9790,ORD02285,CUST0756,Credit Card,236.72
PAY_EXTRA_7289,ORD01069,CUST0687,PayPal,313.64
PAY_EXTRA_9958,ORD01002,CUST0586,Bank Transfer,35.46
PAY_EXTRA_6536,ORD00613,CUST0263,Credit Card,832.89
PAY_EXTRA_9192,ORD00050,CUST0603,Bank Transfer,527.5
PAY_EXTRA_1423,ORD01049,CUST0357,PayPal,1170.64
PAY_EXTRA_9807,ORD02506,CUST0956,Credit Card,211.25
PAY_EXTRA_479,ORD00382,CUST0921,PayPal,451.68
PAY_EXTRA_662,ORD02610,CUST0015,Bank Transfer,593.16
PAY_EXTRA_4476,ORD01655,CUST0774,Bank Transfer,707.46
PAY_EXTRA_8982,ORD02662,CUST0301,PayPal,159.88
PAY_EXTRA_8077,ORD02433,CUST0297,Credit Card,397.4
PAY_EXTRA_2988,ORD00064,CUST0063,PayPal,952.08
PAY_EXTRA_1119,ORD02664,CUST0455,Bank Transfer,293.0
PAY_EXTRA_2776,ORD00256,CUST0709,Credit Card,316.64
PAY_EXTRA_9835,ORD00292,CUST0299,Credit Card,243.96
PAY_EXTRA_5003,ORD00414,CUST0599,PayPal,531.68
PAY_EXTRA_6649,ORD00442,CUST0337,Credit Card,1362.1
PAY_EXTRA_7254,ORD01604,CUST0919,Credit Card,821.07
PAY_EXTRA_4427,ORD01689,CUST0642,Credit Card,269.08
PAY_EXTRA_7431,ORD00715,CUST0667,Credit Card,331.34
PAY_EXTRA_3981,ORD00121,CUST0597,Bank Transfer,120.48
PAY_EXTRA_6351,ORD02551,CUST0333,Credit Card,64.3
PAY_EXTRA_2893,ORD00399,CUST0317,PayPal,701.4
PAY_EXTRA_2669,ORD01449,CUST0434,PayPal,502.36
PAY_EXTRA_3977,ORD02625,CUST0492,Bank Transfer,1084.15
PAY_EXTRA_5259,ORD01391,CUST0124,PayPal,235.23
PAY_EXTRA_279,ORD00386,CUST0707,PayPal,154.52
PAY_EXTRA_6730,ORD02380,CUST0334,Bank Transfer,112.58
PAY_EXTRA_6104,ORD00372,CUST0926,Credit Card,262.68
PAY_EXTRA_7020,ORD00545,CUST0816,PayPal,587.15
PAY_EXTRA_1694,ORD02910,CUST0802,Credit Card,193.16
PAY_EXTRA_8912,ORD02872,CUST0373,PayPal,487.95
PAY_EXTRA_3479,ORD00581,CUST0678,PayPal,98.52
PAY_EXTRA_4416,ORD00211,CUST0336,Credit Card,291.28
PAY_EXTRA_7592,ORD00964,CUST0512,PayPal,558.08
PAY_EXTRA_6282,ORD00589,CUST0317,PayPal,58.68
PAY_EXTRA_5603,ORD02880,CUST0069,Bank Transfer,392.85
PAY_EXTRA_8619,ORD01744,CUST0457,PayPal,693.76
PAY_EXTRA_7780,ORD02817,CUST0743,PayPal,191.2
PAY_EXTRA_4296,ORD00638,CUST0734,PayPal,195.88
PAY_EXTRA_4593,ORD01417,CUST0288,PayPal,662.19
PAY_EXTRA_4844,ORD01716,CUST0981,Credit Card,223.5
PAY_EXTRA_2209,ORD01023,CUST0117,Bank Transfer,651.84
PAY_EXTRA_7605,ORD02659,CUST0169,PayPal,192.78
PAY_EXTRA_5501,ORD00785,CUST0560,PayPal,311.22
PAY_EXTRA_184,ORD02952,CUST0465,Bank Transfer,209.39
PAY_EXTRA_4800,ORD01095,CUST0563,Bank Transfer,555.42
PAY_EXTRA_4845,ORD02110,CUST0039,Bank Transfer,579.35
PAY_EXTRA_2350,ORD01360,CUST0055,Credit Card,686.64
PAY_EXTRA_553,ORD01672,CUST0095,PayPal,624.63
PAY_EXTRA_1397,ORD00042,CUST0970,Bank Transfer,768.28
PAY_EXTRA_1384,ORD00671,CUST0455,Credit Card,462.36
PAY_EXTRA_9182,ORD00547,CUST0318,PayPal,151.2
PAY_EXTRA_9817,ORD02242,CUST0167,Credit Card,743.6
PAY_EXTRA_297,ORD02601,CUST0288,Credit Card,1240.75
PAY_EXTRA_443,ORD01798,CUST0900,Bank Transfer,771.9
PAY_EXTRA_7338,ORD00452,CUST0526,Bank Transfer,224.68
PAY_EXTRA_2077,ORD02384,CUST0336,PayPal,79.57
PAY_EXTRA_7815,ORD02215,CUST0627,Bank Transfer,216.8
PAY_EXTRA_2229,ORD02929,CUST0700,Credit Card,195.94
PAY_EXTRA_2842,ORD02080,CUST0765,Credit Card,201.89
PAY_EXTRA_2537,ORD02914,CUST0688,Bank Transfer,481.04
PAY_EXTRA_8145,ORD01735,CUST0632,Bank Transfer,84.18
PAY_EXTRA_9536,ORD00506,CUST0354,PayPal,156.26
PAY_EXTRA_6443,ORD00572,CUST0687,Bank Transfer,257.76
PAY_EXTRA_3367,ORD01994,CUST0718,Bank Transfer,1154.8
PAY_EXTRA_4486,ORD02663,CUST0486,PayPal,526.5
PAY_EXTRA_2578,ORD01728,CUST0257,Credit Card,193.22
PAY_EXTRA_1131,ORD01362,CUST0714,Bank Transfer,203.76
PAY_EXTRA_4818,ORD00768,CUST0816,Bank Transfer,185.72
PAY_EXTRA_320,ORD01081,CUST0191,PayPal,800.01
PAY_EXTRA_1371,ORD01465,CUST0415,PayPal,128.07
PAY_EXTRA_4042,ORD01295,CUST0031,PayPal,1031.6
PAY_EXTRA_9125,ORD01840,CUST0103,Credit Card,146.32
PAY_EXTRA_5145,ORD01279,CUST0700,PayPal,489.48
PAY_EXTRA_907,ORD02267,CUST0787,PayPal,577.68
PAY_EXTRA_9426,ORD01859,CUST0601,Credit Card,275.75
PAY_EXTRA_3950,ORD00725,CUST0883,Bank Transfer,1214.4
PAY_EXTRA_6145,ORD00787,CUST0981,Credit Card,995.55
PAY_EXTRA_8886,ORD01870,CUST0898,Bank Transfer,1407.4
PAY_EXTRA_6695,ORD00258,CUST0485,Bank Transfer,50.42
PAY_EXTRA_4977,ORD01508,CUST0746,Bank Transfer,43.52
PAY_EXTRA_6092,ORD02069,CUST0370,Bank Transfer,13.39
PAY_EXTRA_8408,ORD00323,CUST0994,PayPal,193.66
PAY_EXTRA_926,ORD00590,CUST0377,Bank Transfer,251.72
PAY_EXTRA_6143,ORD00660,CUST0745,PayPal,1315.35
PAY_EXTRA_15,ORD00202,CUST0500,Credit Card,711.12
PAY_EXTRA_143,ORD02657,CUST0083,PayPal,532.38
PAY_EXTRA_2363,ORD00803,CUST0654,Credit Card,133.95
PAY_EXTRA_129,ORD00879,CUST0960,Bank Transfer,1032.36
PAY_EXTRA_1161,ORD00498,CUST0796,Bank Transfer,103.51
PAY_EXTRA_7551,ORD02630,CUST0190,PayPal,216.85
PAY_EXTRA_6129,ORD02959,CUST0868,Bank Transfer,1104.85
PAY_EXTRA_4665,ORD01996,CUST0156,Credit Card,53.2
PAY_EXTRA_5660,ORD01392,CUST0972,Credit Card,71.16
PAY_EXTRA_6460,ORD02589,CUST0236,Credit Card,147.3
PAY_EXTRA_1876,ORD01231,CUST0778,Bank Transfer,155.0
PAY_EXTRA_2488,ORD00796,CUST0044,PayPal,57.14
PAY_EXTRA_5327,ORD00382,CUST0921,PayPal,240.08
PAY_EXTRA_9361,ORD00722,CUST0451,PayPal,166.43
PAY_EXTRA_1182,ORD02750,CUST0557,PayPal,218.5
PAY_EXTRA_6135,ORD01270,CUST0597,Bank Transfer,1132.32
PAY_EXTRA_6377,ORD01366,CUST0158,Credit Card,168.57
PAY_EXTRA_1170,ORD02819,CUST0775,Bank Transfer,1102.9
PAY_EXTRA_2182,ORD01937,CUST0333,Bank Transfer,791.13
PAY_EXTRA_3371,ORD01898,CUST0503,Credit Card,153.22
PAY_EXTRA_8040,ORD02918,CUST0509,Credit Card,483.51
PAY_EXTRA_1859,ORD01001,CUST0798,Credit Card,93.21
PAY_EXTRA_4860,ORD01111,CUST0297,Bank Transfer,15.0
PAY_EXTRA_9255,ORD02505,CUST0669,Bank Transfer,66.72
PAY_EXTRA_8345,ORD01018,CUST0988,PayPal,1165.48
PAY_EXTRA_7347,ORD01736,CUST0711,Bank Transfer,247.1
PAY_EXTRA_4864,ORD00915,CUST0491,Credit Card,945.24
PAY_EXTRA_9886,ORD00159,CUST0631,Bank Transfer,566.28
PAY_EXTRA_6388,ORD00727,CUST0134,PayPal,1423.4
PAY_EXTRA_3121,ORD02486,CUST0918,Credit Card,244.68
PAY_EXTRA_387,ORD00370,CUST0445,Credit Card,227.7
PAY_EXTRA_7785,ORD00857,CUST0136,Bank Transfer,246.02
PAY_EXTRA_1032,ORD01117,CUST0849,Credit Card,987.6
PAY_EXTRA_7852,ORD01779,CUST0362,PayPal,851.9
PAY_EXTRA_5418,ORD01259,CUST0094,Bank Transfer,85.48
PAY_EXTRA_931,ORD00551,CUST0474,Bank Transfer,84.9
PAY_EXTRA_4019,ORD02214,CUST0738,PayPal,986.0
PAY_EXTRA_691,ORD02254,CUST0082,Bank Transfer,523.92
PAY_EXTRA_5298,ORD00197,CUST0399,Bank Transfer,396.02
PAY_EXTRA_6658,ORD00817,CUST0191,Bank Transfer,648.9
PAY_EXTRA_829,ORD02309,CUST0385,Bank Transfer,61.52
PAY_EXTRA_3498,ORD02822,CUST0151,PayPal,656.75
PAY_EXTRA_2081,ORD01507,CUST0306,PayPal,847.23
PAY_EXTRA_9440,ORD02032,CUST0062,PayPal,107.19
PAY_EXTRA_44,ORD02526,CUST0037,Credit Card,50.85
PAY_EXTRA_3939,ORD02990,CUST0726,PayPal,71.24
PAY_EXTRA_5257,ORD02078,CUST0584,Bank Transfer,769.62
PAY_EXTRA_8437,ORD01923,CUST0432,PayPal,48.8
PAY_EXTRA_4319,ORD02965,CUST0187,PayPal,1223.35
PAY_EXTRA_2965,ORD00526,CUST0852,Bank Transfer,153.15
PAY_EXTRA_3969,ORD02224,CUST0302,Bank Transfer,121.04
PAY_EXTRA_1187,ORD02659,CUST0169,PayPal,223.22
PAY_EXTRA_284,ORD01006,CUST0065,Credit Card,160.24
PAY_EXTRA_8873,ORD00188,CUST0451,Credit Card,158.99
PAY_EXTRA_4159,ORD02095,CUST0611,Credit Card,635.73
PAY_EXTRA_3092,ORD02578,CUST0687,Credit Card,272.43
PAY_EXTRA_4556,ORD00364,CUST0873,Bank Transfer,442.65
PAY_EXTRA_4584,ORD00803,CUST0654,Credit Card,217.16
PAY_EXTRA_4323,ORD00315,CUST0357,PayPal,495.16
PAY_EXTRA_5504,ORD01822,CUST0291,Bank Transfer,157.41
PAY_EXTRA_7074,ORD01967,CUST0562,PayPal,846.33
PAY_EXTRA_3364,ORD02170,CUST0763,Credit Card,157.95
PAY_EXTRA_8025,ORD01685,CUST0920,Bank Transfer,283.77
PAY_EXTRA_3195,ORD02645,CUST0553,Credit Card,1270.05
PAY_EXTRA_8810,ORD00788,CUST0572,PayPal,12.62
PAY_EXTRA_969,ORD00093,CUST0245,PayPal,83.14
PAY_EXTRA_3734,ORD01044,CUST0475,Bank Transfer,622.32
PAY_EXTRA_925,ORD01520,CUST0670,Credit Card,46.14
PAY_EXTRA_9496,ORD01735,CUST0632,Bank Transfer,161.06
PAY_EXTRA_6451,ORD01807,CUST0236,PayPal,655.41
PAY_EXTRA_8797,ORD02452,CUST0771,PayPal,60.65
PAY_EXTRA_2851,ORD02467,CUST0980,PayPal,668.12
PAY_EXTRA_5180,ORD00168,CUST0096,Credit Card,176.44
PAY_EXTRA_6723,ORD00931,CUST0303,Credit Card,231.84
PAY_EXTRA_9322,ORD01998,CUST0276,Credit Card,553.32
PAY_EXTRA_7810,ORD01099,CUST0560,Credit Card,253.94
PAY_EXTRA_4471,ORD01704,CUST0775,Bank Transfer,240.9
PAY_EXTRA_5168,ORD00893,CUST0424,PayPal,50.19
PAY_EXTRA_4348,ORD00028,CUST0162,PayPal,211.24
PAY_EXTRA_7903,ORD00229,CUST0078,Bank Transfer,280.13
PAY_EXTRA_3626,ORD00504,CUST0425,PayPal,1021.2
PAY_EXTRA_1789,ORD00267,CUST0233,PayPal,222.99
PAY_EXTRA_8293,ORD01776,CUST0375,Bank Transfer,122.72
PAY_EXTRA_2059,ORD00299,CUST0847,Credit Card,703.92
PAY_EXTRA_4013,ORD01254,CUST0316,PayPal,276.62
PAY_EXTRA_1902,ORD02069,CUST0370,Bank Transfer,125.52
PAY_EXTRA_5573,ORD02203,CUST0189,PayPal,1022.2
PAY_EXTRA_6925,ORD02612,CUST0336,PayPal,893.2
PAY_EXTRA_75,ORD00084,CUST0059,Bank Transfer,228.65
PAY_EXTRA_2345,ORD02309,CUST0385,Bank Transfer,427.32
PAY_EXTRA_5484,ORD02212,CUST0909,Credit Card,164.5
PAY_EXTRA_430,ORD01177,CUST0397,Bank Transfer,464.76
PAY_EXTRA_4586,ORD02708,CUST0408,Credit Card,1031.7
PAY_EXTRA_8099,ORD01226,CUST0792,Credit Card,518.97
PAY_EXTRA_8457,ORD00561,CUST0696,Bank Transfer,125.9
PAY_EXTRA_8156,ORD00828,CUST0180,Bank Transfer,616.4
PAY_EXTRA_7893,ORD01277,CUST0842,Bank Transfer,512.16
PAY_EXTRA_1553,ORD00331,CUST0125,Credit Card,1050.48
PAY_EXTRA_240,ORD00179,CUST0940,Credit Card,921.6
PAY_EXTRA_783,ORD01652,CUST0014,Bank Transfer,73.56
PAY_EXTRA_3066,ORD01025,CUST0699,Bank Transfer,92.82
PAY_EXTRA_977,ORD01540,CUST0153,Credit Card,631.48
PAY_EXTRA_2941,ORD00264,CUST0197,Credit Card,147.16
PAY_EXTRA_5377,ORD00759,CUST0824,PayPal,557.55
PAY_EXTRA_4730,ORD02998,CUST0174,Bank Transfer,669.45
