order_id,product_id,quantity,unit_price,total_price
ORD02053,PROD0057,4,83.68,334.72
ORD02323,PROD0037,1,86.74,86.74
ORD02522,PROD0040,2,15.78,31.56
ORD00010,PROD0026,5,54.14,270.7
ORD02111,PROD0068,3,220.58,661.74
ORD02959,PROD0048,3,147.93,443.79
ORD00124,PROD0078,3,107.0,321.0
ORD00397,PROD0052,2,118.86,237.72
ORD00015,PROD0027,2,139.78,279.56
ORD02607,PROD0003,4,252.98,1011.92
ORD01214,PROD0089,3,144.43,433.29
ORD01017,PROD0020,4,146.26,585.04
ORD01322,PROD0025,5,226.01,1130.05
ORD00047,PROD0060,2,170.3,340.6
ORD01238,PROD0071,1,244.75,244.75
ORD01893,PROD0003,4,21.5,86.0
ORD02004,PROD0061,2,279.31,558.62
ORD00920,PROD0039,4,230.95,923.8
ORD02644,PROD0006,1,273.56,273.56
ORD01098,PROD0074,1,88.26,88.26
ORD00996,PROD0002,3,208.52,625.56
ORD00043,PROD0019,4,13.22,52.88
ORD02925,PROD0058,3,195.04,585.12
ORD00331,PROD0084,5,79.64,398.2
ORD01287,PROD0059,5,71.37,356.85
ORD01730,PROD0047,2,126.47,252.94
ORD00417,PROD0029,4,241.57,966.28
ORD00875,PROD0055,1,73.49,73.49
ORD01422,PROD0048,3,294.4,883.2
ORD01461,PROD0018,4,206.07,824.28
ORD01478,PROD0099,4,140.92,563.68
ORD00052,PROD0094,4,41.33,165.32
ORD01851,PROD0068,5,23.33,116.65
ORD00213,PROD0078,1,258.3,258.3
ORD01122,PROD0100,5,42.2,211.0
ORD00588,PROD0056,2,251.03,502.06
ORD01242,PROD0060,1,245.42,245.42
ORD02128,PROD0058,1,256.87,256.87
ORD02437,PROD0023,4,177.86,711.44
ORD02072,PROD0049,4,263.68,1054.72
ORD02127,PROD0038,2,259.84,519.68
ORD00488,PROD0083,2,140.32,280.64
ORD01411,PROD0024,1,38.94,38.94
ORD00223,PROD0088,5,71.66,358.3
ORD02364,PROD0006,3,23.84,71.52
ORD01122,PROD0042,5,55.12,275.6
ORD01552,PROD0045,2,225.41,450.82
ORD01363,PROD0091,5,286.95,1434.75
ORD00228,PROD0072,3,43.85,131.55
ORD00409,PROD0016,4,66.88,267.52
ORD02461,PROD0067,1,19.24,19.24
ORD01352,PROD0029,1,260.42,260.42
ORD02398,PROD0018,5,215.64,1078.2
ORD02790,PROD0023,1,235.95,235.95
ORD02320,PROD0018,4,117.28,469.12
ORD01904,PROD0020,3,28.54,85.62
ORD00897,PROD0024,2,44.9,89.8
ORD00919,PROD0039,1,270.51,270.51
ORD01335,PROD0033,4,79.07,316.28
ORD01816,PROD0001,5,178.25,891.25
ORD01283,PROD0008,2,28.61,57.22
ORD01611,PROD0097,3,271.58,814.74
ORD01372,PROD0084,1,257.3,257.3
ORD01681,PROD0070,5,289.54,1447.7
ORD00137,PROD0058,1,120.58,120.58
ORD00492,PROD0078,5,277.79,1388.95
ORD02285,PROD0096,4,59.18,236.72
ORD01069,PROD0066,2,156.82,313.64
ORD01002,PROD0019,1,35.46,35.46
ORD00613,PROD0058,3,277.63,832.89
ORD00050,PROD0087,2,263.75,527.5
ORD01049,PROD0034,4,292.66,1170.64
ORD02506,PROD0039,1,211.25,211.25
ORD00382,PROD0057,3,150.56,451.68
ORD02610,PROD0064,2,296.58,593.16
ORD01655,PROD0010,3,235.82,707.46
ORD02662,PROD0072,4,39.97,159.88
ORD02433,PROD0052,2,198.7,397.4
ORD00064,PROD0058,4,238.02,952.08
ORD02664,PROD0041,1,293.0,293.0
ORD00256,PROD0035,2,158.32,316.64
ORD00292,PROD0047,2,121.98,243.96
ORD00414,PROD0048,4,132.92,531.68
ORD00442,PROD0082,5,272.42,1362.1
ORD01604,PROD0044,3,273.69,821.07
ORD01689,PROD0084,4,67.27,269.08
ORD00715,PROD0061,2,165.67,331.34
ORD00121,PROD0023,3,40.16,120.48
ORD02551,PROD0074,1,64.3,64.3
ORD00399,PROD0088,4,175.35,701.4
ORD01449,PROD0015,4,125.59,502.36
ORD02625,PROD0074,5,216.83,1084.15
ORD01391,PROD0025,1,235.23,235.23
ORD00386,PROD0024,4,38.63,154.52
ORD02380,PROD0078,2,56.29,112.58
ORD00372,PROD0080,3,87.56,262.68
ORD00545,PROD0048,5,117.43,587.15
ORD02910,PROD0024,4,48.29,193.16
ORD02872,PROD0089,3,162.65,487.95
ORD00581,PROD0024,1,98.52,98.52
ORD00211,PROD0040,2,145.64,291.28
ORD00964,PROD0028,2,279.04,558.08
ORD00589,PROD0013,4,14.67,58.68
ORD02880,PROD0061,5,78.57,392.85
ORD01744,PROD0039,4,173.44,693.76
ORD02817,PROD0091,1,191.2,191.2
ORD00638,PROD0042,1,195.88,195.88
ORD01417,PROD0066,3,220.73,662.19
ORD01716,PROD0042,1,223.5,223.5
ORD01023,PROD0042,4,162.96,651.84
ORD02659,PROD0078,1,192.78,192.78
ORD00785,PROD0017,2,155.61,311.22
ORD02952,PROD0078,1,209.39,209.39
ORD01095,PROD0015,2,277.71,555.42
ORD02110,PROD0068,5,115.87,579.35
ORD01360,PROD0066,4,171.66,686.64
ORD01672,PROD0072,3,208.21,624.63
ORD00042,PROD0053,4,192.07,768.28
ORD00671,PROD0068,2,231.18,462.36
ORD00547,PROD0044,1,151.2,151.2
ORD02242,PROD0006,5,148.72,743.6
ORD02601,PROD0061,5,248.15,1240.75
ORD01798,PROD0068,5,154.38,771.9
ORD00452,PROD0061,2,112.34,224.68
ORD02384,PROD0004,1,79.57,79.57
ORD02215,PROD0034,5,43.36,216.8
ORD02929,PROD0024,2,97.97,195.94
ORD02080,PROD0015,1,201.89,201.89
ORD02914,PROD0035,2,240.52,481.04
ORD01735,PROD0018,2,42.09,84.18
ORD00506,PROD0099,2,78.13,156.26
ORD00572,PROD0065,4,64.44,257.76
ORD01994,PROD0017,5,230.96,1154.8
ORD02663,PROD0018,2,263.25,526.5
ORD01728,PROD0042,1,193.22,193.22
ORD01362,PROD0049,2,101.88,203.76
ORD00768,PROD0063,1,185.72,185.72
ORD01081,PROD0017,3,266.67,800.01
ORD01465,PROD0005,1,128.07,128.07
ORD01295,PROD0068,5,206.32,1031.6
ORD01840,PROD0006,1,146.32,146.32
ORD01279,PROD0085,2,244.74,489.48
ORD02267,PROD0098,2,288.84,577.68
ORD01859,PROD0056,1,275.75,275.75
ORD00725,PROD0029,5,242.88,1214.4
ORD00787,PROD0042,5,199.11,995.55
ORD01870,PROD0073,5,281.48,1407.4
ORD00258,PROD0088,1,50.42,50.42
ORD01508,PROD0034,4,10.88,43.52
ORD02069,PROD0015,1,13.39,13.39
ORD00323,PROD0090,2,96.83,193.66
ORD00590,PROD0013,4,62.93,251.72
ORD00660,PROD0022,5,263.07,1315.35
ORD00202,PROD0066,3,237.04,711.12
ORD02657,PROD0022,3,177.46,532.38
ORD00803,PROD0062,1,133.95,133.95
ORD00879,PROD0005,4,258.09,1032.36
ORD00498,PROD0059,1,103.51,103.51
ORD02630,PROD0051,5,43.37,216.85
ORD02959,PROD0004,5,220.97,1104.85
ORD01996,PROD0059,2,26.6,53.2
ORD01392,PROD0061,3,23.72,71.16
ORD02589,PROD0069,5,29.46,147.3
ORD01231,PROD0066,4,38.75,155.0
ORD00796,PROD0065,2,28.57,57.14
ORD00382,PROD0033,2,120.04,240.08
ORD00722,PROD0005,1,166.43,166.43
ORD02750,PROD0100,2,109.25,218.5
ORD01270,PROD0078,4,283.08,1132.32
ORD01366,PROD0034,3,56.19,168.57
ORD02819,PROD0012,5,220.58,1102.9
ORD01937,PROD0031,3,263.71,791.13
ORD01898,PROD0008,1,153.22,153.22
ORD02918,PROD0006,3,161.17,483.51
ORD01001,PROD0065,3,31.07,93.21
ORD01111,PROD0063,1,15.0,15.0
ORD02505,PROD0046,1,66.72,66.72
ORD01018,PROD0100,4,291.37,1165.48
ORD01736,PROD0097,2,123.55,247.1
ORD00915,PROD0062,4,236.31,945.24
ORD00159,PROD0079,4,141.57,566.28
ORD00727,PROD0066,5,284.68,1423.4
ORD02486,PROD0019,3,81.56,244.68
ORD00370,PROD0059,1,227.7,227.7
ORD00857,PROD0094,1,246.02,246.02
ORD01117,PROD0021,4,246.9,987.6
ORD01779,PROD0026,5,170.38,851.9
ORD01259,PROD0064,1,85.48,85.48
ORD00551,PROD0074,5,16.98,84.9
ORD02214,PROD0054,5,197.2,986.0
ORD02254,PROD0090,2,261.96,523.92
ORD00197,PROD0043,2,198.01,396.02
ORD00817,PROD0009,5,129.78,648.9
ORD02309,PROD0028,4,15.38,61.52
ORD02822,PROD0063,5,131.35,656.75
ORD01507,PROD0091,3,282.41,847.23
ORD02032,PROD0021,3,35.73,107.19
ORD02526,PROD0067,3,16.95,50.85
ORD02990,PROD0018,1,71.24,71.24
ORD02078,PROD0029,3,256.54,769.62
ORD01923,PROD0015,2,24.4,48.8
ORD02965,PROD0074,5,244.67,1223.35
ORD00526,PROD0071,3,51.05,153.15
ORD02224,PROD0057,4,30.26,121.04
ORD02659,PROD0022,1,223.22,223.22
ORD01006,PROD0040,1,160.24,160.24
ORD00188,PROD0098,1,158.99,158.99
ORD02095,PROD0047,3,211.91,635.73
ORD02578,PROD0024,3,90.81,272.43
ORD00364,PROD0002,3,147.55,442.65
ORD00803,PROD0084,4,54.29,217.16
ORD00315,PROD0005,2,247.58,495.16
ORD01822,PROD0011,1,157.41,157.41
ORD01967,PROD0012,3,282.11,846.33
ORD02170,PROD0031,5,31.59,157.95
ORD01685,PROD0097,3,94.59,283.77
ORD02645,PROD0014,5,254.01,1270.05
ORD00788,PROD0093,1,12.62,12.62
ORD00093,PROD0040,2,41.57,83.14
ORD01044,PROD0022,4,155.58,622.32
ORD01520,PROD0067,2,23.07,46.14
ORD01735,PROD0018,1,161.06,161.06
ORD01807,PROD0054,3,218.47,655.41
ORD02452,PROD0078,1,60.65,60.65
ORD02467,PROD0085,4,167.03,668.12
ORD00168,PROD0083,2,88.22,176.44
ORD00931,PROD0015,1,231.84,231.84
ORD01998,PROD0011,4,138.33,553.32
ORD01099,PROD0002,2,126.97,253.94
ORD01704,PROD0095,1,240.9,240.9
ORD00893,PROD0058,3,16.73,50.19
ORD00028,PROD0024,2,105.62,211.24
ORD00229,PROD0049,1,280.13,280.13
ORD00504,PROD0045,4,255.3,1021.2
ORD00267,PROD0075,1,222.99,222.99
ORD01776,PROD0017,4,30.68,122.72
ORD00299,PROD0032,3,234.64,703.92
ORD01254,PROD0044,2,138.31,276.62
ORD02069,PROD0030,4,31.38,125.52
ORD02203,PROD0096,4,255.55,1022.2
ORD02612,PROD0028,4,223.3,893.2
ORD00084,PROD0043,1,228.65,228.65
ORD02309,PROD0062,3,142.44,427.32
ORD02212,PROD0099,2,82.25,164.5
ORD01177,PROD0010,3,154.92,464.76
ORD02708,PROD0035,5,206.34,1031.7
ORD01226,PROD0040,3,172.99,518.97
ORD00561,PROD0051,1,125.9,125.9
ORD00828,PROD0016,5,123.28,616.4
ORD01277,PROD0049,3,170.72,512.16
ORD00331,PROD0055,4,262.62,1050.48
ORD00179,PROD0100,5,184.32,921.6
ORD01652,PROD0012,4,18.39,73.56
ORD01025,PROD0075,3,30.94,92.82
ORD01540,PROD0013,4,157.87,631.48
ORD00264,PROD0022,2,73.58,147.16
ORD00759,PROD0047,5,111.51,557.55
ORD02998,PROD0056,5,133.89,669.45
ORD00914,PROD0085,5,123.2,616.0
ORD01889,PROD0094,3,193.64,580.92
ORD00929,PROD0022,4,73.35,293.4
ORD02411,PROD0099,5,94.8,474.0
ORD02786,PROD0080,2,189.54,379.08
ORD02578,PROD0058,2,259.16,518.32
ORD01274,PROD0093,2,21.24,42.48
ORD00239,PROD0066,2,275.62,551.24
ORD00855,PROD0017,4,222.14,888.56
ORD01679,PROD0055,1,150.34,150.34
ORD00293,PROD0002,5,136.1,680.5
ORD01214,PROD0045,4,249.09,996.36
ORD02020,PROD0011,4,29.91,119.64
ORD01330,PROD0095,3,94.27,282.81
ORD01516,PROD0026,2,194.41,388.82
ORD02966,PROD0096,3,104.22,312.66
ORD02898,PROD0008,4,70.36,281.44
ORD01631,PROD0036,1,216.0,216.0
ORD01177,PROD0014,2,41.59,83.18
ORD01812,PROD0007,3,279.24,837.72
ORD00171,PROD0062,1,111.28,111.28
ORD01735,PROD0088,3,119.81,359.43
ORD00422,PROD0056,1,95.54,95.54
ORD01028,PROD0003,3,146.34,439.02
ORD00631,PROD0033,4,244.99,979.96
ORD00092,PROD0063,4,183.59,734.36
ORD01777,PROD0023,1,256.5,256.5
ORD02613,PROD0085,5,160.02,800.1
ORD02596,PROD0045,5,31.84,159.2
ORD00679,PROD0041,1,97.46,97.46
ORD00022,PROD0010,4,33.22,132.88
ORD02027,PROD0079,2,82.72,165.44
ORD02206,PROD0072,2,145.4,290.8
ORD00672,PROD0026,4,241.37,965.48
ORD00808,PROD0043,2,271.63,543.26
ORD02013,PROD0020,3,218.14,654.42
ORD02169,PROD0020,3,158.69,476.07
ORD02192,PROD0026,4,223.59,894.36
ORD02521,PROD0079,1,48.84,48.84
ORD02733,PROD0016,4,222.76,891.04
ORD01105,PROD0097,4,72.84,291.36
ORD01274,PROD0041,4,229.49,917.96
ORD01199,PROD0036,4,182.18,728.72
ORD00957,PROD0013,4,228.1,912.4
ORD00096,PROD0060,1,142.83,142.83
ORD01830,PROD0086,1,254.7,254.7
ORD00039,PROD0044,5,265.7,1328.5
ORD01057,PROD0081,5,208.94,1044.7
ORD00477,PROD0033,4,236.02,944.08
ORD02306,PROD0037,5,118.33,591.65
ORD01720,PROD0009,4,279.47,1117.88
ORD02365,PROD0017,1,214.78,214.78
ORD00418,PROD0017,1,290.65,290.65
ORD01411,PROD0041,2,63.3,126.6
ORD01686,PROD0023,3,132.63,397.89
ORD01006,PROD0017,2,89.94,179.88
ORD01575,PROD0083,4,16.32,65.28
ORD00449,PROD0054,3,81.39,244.17
ORD00223,PROD0046,1,248.99,248.99
ORD02258,PROD0089,1,60.38,60.38
ORD01446,PROD0073,5,279.08,1395.4
ORD01829,PROD0038,3,70.55,211.65
ORD02149,PROD0062,2,174.29,348.58
ORD00769,PROD0100,2,174.34,348.68
ORD01183,PROD0022,4,33.17,132.68
ORD00326,PROD0014,1,71.52,71.52
ORD00917,PROD0100,1,217.38,217.38
ORD00834,PROD0072,5,50.09,250.45
ORD00991,PROD0058,2,41.67,83.34
ORD00202,PROD0070,4,101.67,406.68
ORD01684,PROD0030,3,138.68,416.04
ORD02661,PROD0072,5,157.4,787.0
ORD01518,PROD0081,4,120.57,482.28
ORD02841,PROD0076,5,121.41,607.05
ORD01845,PROD0032,2,296.05,592.1
ORD00507,PROD0075,3,231.07,693.21
ORD02763,PROD0058,2,188.9,377.8
ORD01243,PROD0075,1,153.53,153.53
ORD02596,PROD0004,4,248.0,992.0
ORD00348,PROD0061,1,138.33,138.33
ORD01478,PROD0059,1,292.99,292.99
ORD02844,PROD0052,1,210.7,210.7
ORD02197,PROD0071,3,94.24,282.72
ORD01355,PROD0020,1,114.4,114.4
ORD02028,PROD0034,4,262.58,1050.32
ORD01241,PROD0091,4,66.3,265.2
ORD00704,PROD0019,5,201.16,1005.8
ORD01156,PROD0051,4,49.02,196.08
ORD00745,PROD0012,2,161.55,323.1
ORD02452,PROD0021,1,148.13,148.13
ORD00791,PROD0004,5,165.19,825.95
ORD02063,PROD0059,5,270.36,1351.8
ORD00898,PROD0050,2,172.83,345.66
ORD01347,PROD0016,1,156.75,156.75
ORD00116,PROD0020,2,243.82,487.64
ORD01604,PROD0022,1,116.22,116.22
ORD01879,PROD0016,3,289.87,869.61
ORD02148,PROD0035,4,184.12,736.48
ORD02540,PROD0081,3,80.94,242.82
ORD01054,PROD0042,2,230.76,461.52
ORD01299,PROD0009,2,17.43,34.86
ORD00961,PROD0090,2,160.9,321.8
ORD00288,PROD0088,2,34.58,69.16
ORD01517,PROD0004,1,141.94,141.94
ORD01599,PROD0007,3,195.31,585.93
ORD02042,PROD0069,1,219.9,219.9
ORD02637,PROD0076,3,200.87,602.61
ORD00229,PROD0096,2,93.8,187.6
ORD02572,PROD0071,3,25.58,76.74
ORD00760,PROD0040,2,269.42,538.84
ORD00083,PROD0013,3,120.54,361.62
ORD01394,PROD0012,2,291.05,582.1
ORD02318,PROD0044,4,62.23,248.92
ORD02723,PROD0038,1,20.92,20.92
ORD02448,PROD0017,5,12.9,64.5
ORD02762,PROD0051,1,172.14,172.14
ORD00930,PROD0062,4,112.49,449.96
ORD02315,PROD0097,2,103.17,206.34
ORD01754,PROD0081,3,139.75,419.25
ORD01456,PROD0047,2,239.02,478.04
ORD01495,PROD0021,4,253.2,1012.8
ORD02438,PROD0038,1,50.8,50.8
ORD00433,PROD0021,3,252.01,756.03
ORD02905,PROD0077,2,94.15,188.3
ORD00090,PROD0013,2,90.18,180.36
ORD00967,PROD0098,1,58.2,58.2
ORD02983,PROD0059,4,240.9,963.6
ORD00087,PROD0021,1,258.94,258.94
ORD00914,PROD0037,2,276.55,553.1
ORD00499,PROD0025,3,155.17,465.51
ORD02724,PROD0051,2,125.36,250.72
ORD02345,PROD0062,5,250.18,1250.9
ORD02464,PROD0094,3,242.83,728.49
ORD02892,PROD0074,3,248.51,745.53
ORD02781,PROD0028,3,270.66,811.98
ORD02778,PROD0059,1,65.16,65.16
ORD01260,PROD0049,1,229.3,229.3
ORD02380,PROD0017,5,255.3,1276.5
ORD02483,PROD0068,2,184.84,369.68
ORD02361,PROD0056,3,74.0,222.0
ORD00024,PROD0004,3,81.1,243.3
ORD01352,PROD0039,2,52.24,104.48
ORD02485,PROD0081,2,277.34,554.68
ORD00492,PROD0098,4,123.32,493.28
ORD02214,PROD0027,1,36.11,36.11
ORD00385,PROD0088,1,86.89,86.89
ORD02288,PROD0096,4,35.58,142.32
ORD01778,PROD0054,2,247.23,494.46
ORD02208,PROD0078,2,162.15,324.3
ORD01781,PROD0059,4,199.42,797.68
ORD01904,PROD0062,1,21.55,21.55
ORD02147,PROD0094,2,78.36,156.72
ORD00640,PROD0070,2,35.73,71.46
ORD00070,PROD0100,4,37.23,148.92
ORD00190,PROD0006,4,147.09,588.36
ORD02078,PROD0075,4,283.5,1134.0
ORD01844,PROD0018,5,37.13,185.65
ORD01440,PROD0095,3,134.12,402.36
ORD02575,PROD0030,1,32.59,32.59
ORD01295,PROD0018,3,14.23,42.69
ORD01568,PROD0092,3,249.26,747.78
ORD02203,PROD0008,1,262.68,262.68
ORD02043,PROD0049,2,39.89,79.78
ORD02550,PROD0096,1,264.4,264.4
ORD00319,PROD0006,5,261.84,1309.2
ORD02266,PROD0083,1,33.34,33.34
ORD00805,PROD0045,1,251.71,251.71
ORD00774,PROD0100,5,26.38,131.9
ORD02600,PROD0022,2,87.71,175.42
ORD02526,PROD0087,3,142.42,427.26
ORD00230,PROD0049,2,132.9,265.8
ORD01018,PROD0028,1,51.61,51.61
ORD02182,PROD0040,2,177.92,355.84
ORD00856,PROD0058,1,204.63,204.63
ORD00881,PROD0039,1,250.54,250.54
ORD01499,PROD0077,3,24.06,72.18
ORD00027,PROD0073,4,25.57,102.28
ORD01117,PROD0047,2,126.58,253.16
ORD02752,PROD0081,2,199.76,399.52
ORD00441,PROD0077,1,19.14,19.14
ORD02416,PROD0086,1,253.0,253.0
ORD01616,PROD0039,3,35.45,106.35
ORD00914,PROD0028,3,61.56,184.68
ORD02593,PROD0006,3,40.38,121.14
ORD00438,PROD0080,2,31.61,63.22
ORD01711,PROD0019,4,289.55,1158.2
ORD02480,PROD0078,2,295.36,590.72
ORD01703,PROD0024,5,69.8,349.0
ORD02228,PROD0016,3,203.95,611.85
ORD00222,PROD0037,2,168.81,337.62
ORD00022,PROD0034,3,295.61,886.83
ORD00481,PROD0051,4,130.46,521.84
ORD01427,PROD0095,5,284.18,1420.9
ORD00870,PROD0082,3,183.12,549.36
ORD01276,PROD0013,1,260.08,260.08
ORD02372,PROD0062,4,236.51,946.04
ORD02906,PROD0036,3,152.45,457.35
ORD01053,PROD0061,4,197.31,789.24
ORD00113,PROD0053,3,202.71,608.13
ORD02513,PROD0057,1,71.18,71.18
ORD02663,PROD0076,2,150.63,301.26
ORD02729,PROD0032,2,154.01,308.02
ORD02594,PROD0084,5,255.1,1275.5
ORD01110,PROD0080,4,142.94,571.76
ORD01054,PROD0094,4,267.7,1070.8
ORD00479,PROD0004,3,255.26,765.78
ORD01657,PROD0023,1,150.29,150.29
ORD00761,PROD0044,2,102.08,204.16
ORD02683,PROD0051,1,211.44,211.44
ORD00697,PROD0076,5,114.48,572.4
ORD02566,PROD0032,3,225.9,677.7
ORD02978,PROD0042,4,269.0,1076.0
ORD01793,PROD0026,1,288.84,288.84
ORD01709,PROD0017,1,97.4,97.4
ORD02037,PROD0027,2,177.51,355.02
ORD01767,PROD0083,3,196.72,590.16
ORD00021,PROD0057,2,73.55,147.1
ORD02888,PROD0028,1,182.24,182.24
ORD01223,PROD0022,1,28.45,28.45
ORD00534,PROD0012,3,265.65,796.95
ORD01583,PROD0033,3,87.39,262.17
ORD01776,PROD0011,4,130.38,521.52
ORD01405,PROD0097,2,280.11,560.22
ORD01229,PROD0020,3,72.86,218.58
ORD02592,PROD0017,3,283.1,849.3
ORD01096,PROD0090,5,45.12,225.6
ORD00396,PROD0058,4,62.76,251.04
ORD00035,PROD0093,5,92.48,462.4
ORD01579,PROD0096,2,123.32,246.64
ORD02824,PROD0087,2,19.46,38.92
ORD01365,PROD0070,4,154.77,619.08
ORD00142,PROD0078,4,163.66,654.64
ORD00909,PROD0066,2,214.27,428.54
ORD00757,PROD0061,2,118.12,236.24
ORD01171,PROD0094,3,84.52,253.56
ORD00685,PROD0048,4,18.88,75.52
ORD00427,PROD0063,1,238.22,238.22
ORD01707,PROD0019,4,94.39,377.56
ORD00711,PROD0028,4,240.88,963.52
ORD01258,PROD0033,3,172.69,518.07
ORD02238,PROD0056,4,134.33,537.32
ORD01286,PROD0055,5,195.35,976.75
ORD02470,PROD0009,3,137.36,412.08
ORD02793,PROD0049,4,114.57,458.28
ORD01210,PROD0002,4,203.23,812.92
ORD00971,PROD0040,5,82.82,414.1
ORD02322,PROD0004,4,90.65,362.6
ORD02131,PROD0089,2,111.08,222.16
ORD01806,PROD0072,3,249.92,749.76
ORD02205,PROD0070,1,142.27,142.27
ORD02957,PROD0077,2,211.69,423.38
ORD02696,PROD0005,1,256.47,256.47
ORD00494,PROD0020,5,191.74,958.7
ORD00039,PROD0047,5,80.94,404.7
ORD01064,PROD0086,5,176.73,883.65
ORD00496,PROD0031,4,122.2,488.8
ORD01266,PROD0011,5,91.63,458.15
ORD02534,PROD0001,4,42.27,169.08
ORD00694,PROD0027,1,23.34,23.34
ORD00283,PROD0092,4,212.12,848.48
ORD02066,PROD0089,1,132.48,132.48
ORD01958,PROD0096,1,157.59,157.59
ORD01105,PROD0028,4,99.26,397.04
ORD02255,PROD0040,2,50.26,100.52
ORD02074,PROD0078,4,286.19,1144.76
ORD00595,PROD0013,1,195.13,195.13
ORD00352,PROD0031,5,219.52,1097.6
ORD02700,PROD0010,1,19.34,19.34
ORD01830,PROD0035,1,116.27,116.27
ORD01211,PROD0023,4,55.61,222.44
ORD02190,PROD0074,1,81.88,81.88
ORD01077,PROD0042,4,68.28,273.12
ORD02378,PROD0037,2,188.43,376.86
ORD00777,PROD0052,2,84.94,169.88
ORD01561,PROD0095,3,107.52,322.56
ORD01155,PROD0032,5,101.8,509.0
ORD02950,PROD0094,5,75.56,377.8
ORD01852,PROD0043,5,227.26,1136.3
ORD01475,PROD0051,4,285.94,1143.76
ORD02854,PROD0067,1,217.23,217.23
ORD02639,PROD0064,4,79.98,319.92
ORD01023,PROD0008,4,195.78,783.12
ORD02523,PROD0062,3,206.16,618.48
ORD01990,PROD0071,2,31.25,62.5
ORD02251,PROD0093,3,225.56,676.68
ORD01763,PROD0050,5,93.28,466.4
ORD00792,PROD0095,5,44.42,222.1
ORD00008,PROD0097,4,89.5,358.0
ORD02597,PROD0012,4,79.0,316.0
ORD00550,PROD0049,2,220.63,441.26
ORD01760,PROD0095,5,37.48,187.4
ORD02001,PROD0042,1,203.46,203.46
ORD02952,PROD0031,1,120.03,120.03
ORD00417,PROD0035,1,40.63,40.63
ORD01302,PROD0083,5,132.28,661.4
ORD00238,PROD0078,3,163.83,491.49
ORD00558,PROD0076,3,48.92,146.76
ORD00806,PROD0028,3,249.2,747.6
ORD02183,PROD0009,5,23.17,115.85
ORD01587,PROD0035,2,226.23,452.46
ORD01966,PROD0016,3,214.99,644.97
ORD02334,PROD0087,4,94.3,377.2
ORD02665,PROD0063,2,203.83,407.66
ORD01555,PROD0052,1,176.36,176.36
ORD02888,PROD0009,2,107.28,214.56
ORD00435,PROD0019,4,159.99,639.96
ORD00078,PROD0027,5,16.01,80.05
ORD01998,PROD0062,3,154.38,463.14
ORD01456,PROD0044,1,268.7,268.7
ORD00612,PROD0029,3,241.42,724.26
ORD00396,PROD0052,2,36.6,73.2
ORD01217,PROD0035,2,195.18,390.36
ORD00432,PROD0003,5,23.46,117.3
ORD02471,PROD0050,3,79.29,237.87
ORD02626,PROD0089,1,78.67,78.67
ORD01933,PROD0023,5,140.62,703.1
ORD00911,PROD0019,1,228.01,228.01
ORD02449,PROD0072,2,254.74,509.48
ORD02579,PROD0022,1,43.16,43.16
ORD01913,PROD0062,5,124.06,620.3
ORD02976,PROD0017,3,234.82,704.46
ORD01428,PROD0013,2,158.92,317.84
ORD01070,PROD0033,5,205.06,1025.3
ORD00706,PROD0023,1,250.86,250.86
ORD02421,PROD0090,1,58.96,58.96
ORD02125,PROD0090,2,86.45,172.9
ORD01764,PROD0086,3,138.17,414.51
ORD00474,PROD0057,2,37.55,75.1
ORD02935,PROD0076,1,17.4,17.4
ORD01487,PROD0058,3,222.35,667.05
ORD02077,PROD0028,1,113.28,113.28
ORD02930,PROD0004,2,152.85,305.7
ORD00467,PROD0071,4,73.56,294.24
ORD02445,PROD0098,3,71.49,214.47
ORD00129,PROD0052,3,228.29,684.87
ORD01319,PROD0017,2,149.66,299.32
ORD00356,PROD0008,2,114.52,229.04
ORD02852,PROD0092,5,287.22,1436.1
ORD00415,PROD0003,5,281.95,1409.75
ORD02006,PROD0030,1,282.71,282.71
ORD00950,PROD0026,2,248.77,497.54
ORD01712,PROD0020,5,68.69,343.45
ORD01088,PROD0009,2,99.38,198.76
ORD00690,PROD0077,1,273.42,273.42
ORD02048,PROD0055,4,275.52,1102.08
ORD00548,PROD0066,5,150.45,752.25
ORD00229,PROD0071,4,77.26,309.04
ORD00512,PROD0073,3,185.24,555.72
ORD00093,PROD0057,5,256.56,1282.8
ORD00928,PROD0009,4,225.42,901.68
ORD02235,PROD0016,1,38.86,38.86
ORD00332,PROD0052,3,152.12,456.36
ORD00476,PROD0097,1,213.22,213.22
ORD02476,PROD0018,4,115.5,462.0
ORD00048,PROD0031,3,102.37,307.11
ORD02915,PROD0095,5,243.9,1219.5
ORD00689,PROD0063,2,80.0,160.0
ORD02303,PROD0080,5,157.58,787.9
ORD00084,PROD0012,4,166.8,667.2
ORD00791,PROD0022,1,137.27,137.27
ORD01550,PROD0050,2,198.34,396.68
ORD01566,PROD0018,4,119.63,478.52
ORD01562,PROD0043,3,255.48,766.44
ORD01419,PROD0039,1,152.62,152.62
ORD00166,PROD0082,1,276.26,276.26
ORD02583,PROD0011,4,153.67,614.68
ORD02133,PROD0093,1,132.46,132.46
ORD01270,PROD0063,5,50.95,254.75
ORD01705,PROD0088,4,27.65,110.6
ORD02626,PROD0011,5,165.73,828.65
ORD01903,PROD0073,2,46.53,93.06
ORD02151,PROD0013,2,156.01,312.02
ORD00508,PROD0029,1,133.03,133.03
ORD00823,PROD0033,2,121.99,243.98
